order_item_id,order_id,product_id,quantity,unit_price_at_buy,unit_cost_at_sale,discount_amount_applied,promo_id
1870,ORD00754,PRD0014,1,443.87,326.76,0.0,
1871,ORD00755,PRD0492,3,23.81,18.88,0.0,
1872,ORD00755,PRD0124,3,182.06,136.72,0.0,
1873,ORD00756,PRD0066,3,131.84,94.8,0.0,
1874,ORD00756,PRD0373,1,31.25,24.32,0.0,
1875,ORD00756,PRD0163,3,124.9,91.62,224.82,P1
1876,ORD00756,PRD0364,1,11.39,8.95,0.0,
1877,ORD00757,PRD0429,3,223.99,159.16,0.0,
1878,ORD00757,PRD0166,1,213.29,156.36,0.0,
1879,ORD00757,PRD0014,2,443.87,326.76,0.0,
1880,ORD00758,PRD0293,2,199.18,152.65,0.0,
1881,ORD00759,PRD0096,1,354.73,270.01,0.0,
1882,ORD00759,PRD0114,2,377.24,298.99,0.0,
1883,ORD00759,PRD0431,1,436.56,338.15,0.0,
1884,ORD00760,PRD0141,1,307.26,224.98,0.0,
1885,ORD00761,PRD0057,2,13.52,10.42,0.0,
1886,ORD00762,PRD0135,1,362.68,264.77,0.0,
1887,ORD00762,PRD0254,2,274.59,204.23,0.0,
1888,ORD00762,PRD0107,2,64.82,51.5,0.0,
1889,ORD00763,PRD0250,3,39.22,30.56,30.0,P3
1890,ORD00764,PRD0414,1,64.34,49.4,0.0,
1891,ORD00764,PRD0006,1,215.56,160.58,0.0,
1892,ORD00764,PRD0324,3,390.11,282.05,0.0,
1893,ORD00764,PRD0061,2,292.34,211.74,0.0,
1894,ORD00765,PRD0475,1,406.43,291.23,0.0,
1895,ORD00765,PRD0016,3,388.8,310.47,0.0,
1896,ORD00765,PRD0263,1,173.32,132.94,0.0,
1897,ORD00766,PRD0168,1,200.84,156.05,0.0,
1898,ORD00767,PRD0247,1,333.98,264.97,0.0,
1899,ORD00767,PRD0179,3,76.49,57.07,0.0,
1900,ORD00767,PRD0151,2,129.55,99.18,0.0,
1901,ORD00768,PRD0473,1,74.21,54.74,0.0,
1902,ORD00768,PRD0102,3,257.65,186.83,0.0,
1903,ORD00768,PRD0368,2,298.54,209.45,0.0,
1904,ORD00768,PRD0053,3,359.34,265.88,0.0,
1905,ORD00769,PRD0489,3,443.47,351.69,0.0,
1906,ORD00769,PRD0453,2,29.18,22.49,0.0,
1907,ORD00770,PRD0311,2,93.29,66.04,0.0,
1908,ORD00771,PRD0231,1,65.9,46.56,0.0,
1909,ORD00772,PRD0151,3,129.55,99.18,0.0,
1910,ORD00772,PRD0331,3,74.76,56.36,0.0,
1911,ORD00772,PRD0016,1,388.8,310.47,0.0,
1912,ORD00772,PRD0166,2,213.29,156.36,0.0,
1913,ORD00773,PRD0337,2,483.96,377.71,0.0,
1914,ORD00773,PRD0400,2,340.74,257.49,0.0,
1915,ORD00774,PRD0110,2,161.05,127.21,0.0,
1916,ORD00774,PRD0165,1,350.04,269.76,0.0,
1917,ORD00774,PRD0198,2,393.49,289.11,0.0,
1918,ORD00775,PRD0367,3,17.28,13.46,10.37,P2
1919,ORD00775,PRD0294,3,252.71,177.83,151.63,P2
1920,ORD00775,PRD0163,2,124.9,91.62,149.88,P1
1921,ORD00776,PRD0216,1,160.04,121.34,0.0,
1922,ORD00776,PRD0088,3,338.17,247.34,0.0,
1923,ORD00776,PRD0197,1,404.71,315.52,0.0,
1924,ORD00777,PRD0467,2,187.3,137.9,0.0,
1925,ORD00778,PRD0173,3,449.93,336.92,0.0,
1926,ORD00779,PRD0141,2,307.26,224.98,0.0,
1927,ORD00779,PRD0205,1,141.51,111.11,0.0,
1928,ORD00779,PRD0161,2,385.25,289.76,0.0,
1929,ORD00780,PRD0253,3,352.87,280.27,0.0,
1930,ORD00780,PRD0063,2,332.9,244.82,0.0,
1931,ORD00780,PRD0053,1,359.34,265.88,0.0,
1932,ORD00780,PRD0423,1,223.75,166.91,0.0,
1933,ORD00781,PRD0046,1,127.33,92.2,76.4,P1
1934,ORD00781,PRD0418,3,386.0,299.7,0.0,
1935,ORD00782,PRD0057,1,13.52,10.42,0.0,
1936,ORD00783,PRD0139,3,288.86,213.93,0.0,
1937,ORD00783,PRD0071,3,484.81,384.28,0.0,
1938,ORD00783,PRD0065,2,39.7,30.68,0.0,
1939,ORD00783,PRD0386,3,219.11,167.95,0.0,
1940,ORD00784,PRD0343,1,458.48,331.09,0.0,
1941,ORD00784,PRD0124,3,182.06,136.72,0.0,
1942,ORD00784,PRD0251,2,376.99,285.35,0.0,
1943,ORD00784,PRD0375,2,39.8,29.77,0.0,
1944,ORD00785,PRD0181,3,170.15,132.06,0.0,
1945,ORD00786,PRD0039,2,486.23,377.41,583.48,P1
1946,ORD00787,PRD0250,1,39.22,30.56,0.0,
1947,ORD00787,PRD0417,3,13.77,10.05,0.0,
1948,ORD00788,PRD0336,1,78.97,62.91,0.0,
1949,ORD00788,PRD0055,1,131.47,92.87,0.0,
1950,ORD00788,PRD0187,2,421.22,321.03,0.0,
1951,ORD00788,PRD0445,3,28.43,20.95,0.0,
1952,ORD00789,PRD0143,2,398.93,317.54,0.0,
1953,ORD00790,PRD0449,1,230.37,179.91,0.0,
1954,ORD00790,PRD0124,1,182.06,136.72,0.0,
1955,ORD00790,PRD0096,2,354.73,270.01,20.0,P3
1956,ORD00790,PRD0181,2,170.15,132.06,0.0,
1957,ORD00791,PRD0109,1,280.74,208.58,0.0,
1958,ORD00791,PRD0221,3,103.86,80.37,0.0,
1959,ORD00791,PRD0226,2,32.3,22.79,0.0,
1960,ORD00791,PRD0026,3,203.86,161.35,0.0,
1961,ORD00792,PRD0097,2,13.83,10.81,0.0,
1962,ORD00792,PRD0142,3,226.66,163.51,0.0,
1963,ORD00792,PRD0266,2,27.98,19.83,0.0,
1964,ORD00793,PRD0059,1,44.72,32.37,0.0,
1965,ORD00793,PRD0295,2,483.02,354.15,20.0,P3
1966,ORD00794,PRD0201,2,61.71,49.13,0.0,
1967,ORD00794,PRD0376,3,218.87,155.57,0.0,
1968,ORD00794,PRD0106,1,280.32,208.21,0.0,
1969,ORD00794,PRD0178,3,286.55,201.36,0.0,
1970,ORD00795,PRD0049,1,385.26,274.63,0.0,
1971,ORD00796,PRD0437,3,96.8,75.24,0.0,
1972,ORD00796,PRD0162,3,144.55,102.31,0.0,
1973,ORD00796,PRD0096,2,354.73,270.01,0.0,
1974,ORD00797,PRD0220,2,164.62,127.46,0.0,
1975,ORD00797,PRD0499,2,126.44,90.05,0.0,
1976,ORD00797,PRD0088,3,338.17,247.34,0.0,
1977,ORD00797,PRD0005,3,23.0,16.56,0.0,
1978,ORD00798,PRD0242,1,95.17,67.33,0.0,
1979,ORD00798,PRD0009,3,115.5,89.67,0.0,
1980,ORD00799,PRD0387,1,477.26,366.86,0.0,
1981,ORD00799,PRD0052,2,465.17,360.75,0.0,
1982,ORD00800,PRD0280,2,490.32,355.17,0.0,
1983,ORD00800,PRD0130,2,103.14,72.66,0.0,
1984,ORD00800,PRD0424,2,432.43,327.6,0.0,
